lay out,[leɪ aʊt],展示；安排；策划（计划、论点等）；,"Student Well, he'd lay out the general outline, the theme and then give each of these star performers, one by one, the creative freedom to really show what they could do with it on their own instrument, to improvise and add something new, but always within the same general theme",学生 嗯，他会列出总体大纲、主题，然后给每一位明星表演者一个又一个的创作自由，让他们真正展示他们在自己的乐器上可以做什么，即兴创作并添加一些新的东西，但总是在同一个总体主题内
lay stress on,[leɪ strɛs ɔn],把重点放在；在......上用力,,
lay the blame on,[leɪ ðə bleɪm ɔn],归咎于,,
lay the foundation of,[leɪ ðə faʊnˈdeɪʃən əv],为......打基础；为......奠定基础,,
lead to,[lɛd tɪ],导致,To provide support for the idea that habitat destruction would lead to population decline,为栖息地破坏会导致人口下降的观点提供支持
lead up to,[lɛd əp tɪ],导致；是......的先导,,
lean on,[lin ɔn],依靠；依赖,,
learn about,[lərn əˈbaʊt],了解,He feels that the approach taken in this course is the best way to learn about film,他认为本课程采取的方法是了解电影的最佳方法
learn from,[lərn frəm],从......中学习,So let's concentrate on one site and see what we can learn from it,因此，让我们专注于一个网站，看看我们可以从中学到什么
leave alone,[liv əˈloʊn],更不用说；不理会；不打扰,,
leave behind,[liv bɪˈhaɪnd],留下；超过,"Therefore, a begging nestling that secures food at the expense of its siblings might actually leave behind fewer copies of its genes overall than it might otherwise",因此，一只以牺牲兄弟姐妹为代价来获取食物的乞讨雏鸟实际上可能会比其他情况下留下更少的基因拷贝。
leave off,[liv ɔf],停止,,
leave out,[liv aʊt],不考虑；排除,Which of the sentences below best expresses the essential information in the highlighted sentence in paragraph S? Incorrect choices change the meaning in important ways or leave out essential in formation,下面哪一个句子最能表达 S 段中突出显示的句子的基本信息？错误的选择会在重要方面改变意义或遗漏重要信息
let go,[lɛt goʊ],放开；松手,"Research shows that consumers don't want to let go off any traditional product attributes, like convenience, price and quality",研究表明，消费者不愿放弃任何传统的产品属性，如便利性、价格和质量
let off,[lɛt ɔf],宽恕；从宽处理；免除,,
lie in,[laɪ ɪn],在于；睡懒觉,Commercial fossil collectors typically pay no attention to how fossils lie in the ground or to the smaller fossils that may surround bigger ones,商业化石收藏家通常不关心化石如何埋藏在地下，也不关心可能包围较大化石的较小化石
life expectancy,[laɪf ɪkˈspɛktənsi],预期寿命,"By 1900, in some parts of Western Europe life expectancy in the cities began to surpass that of the rural areas",到1900年，在西欧的一些地区，城市的预期寿命开始超过农村地区
light up,[laɪt əp], 发光；照亮,"And some zooplankton are bioluminescent, which means they have special organs that light up and make them visible even at great depth",有些浮游动物会发光，这意味着它们有特殊的器官，可以发光，即使在很深的地方也能看到它们
line up,[laɪn əp],排列成；整队,,
linger on,[ˈlɪŋər ɔn],继续存留,,
link up,[lɪŋk əp],会合；连接；联系,,
link with,[lɪŋk wɪθ],与......有关；与......联系,,
little by little,[ˈlɪtəl baɪ ˈlɪtəl],渐渐地,,
live off,[lɪv ɔf], 靠......过活；以......为生,"I live off campus, but if I hurry, I'd probably get home and bring the paper back before class was over",我住在校外，但如果我快点的话，我可能会在下课前回家把论文带回来
live on,[lɪv ɔn],继续活着；继续存在；靠......为生,The little creature is apparently restricted to the desert not because it is specialized to live only there but because that is the only habitat where none of the other chipmunk species can live,这种小生物显然被限制在沙漠中，并不是因为它只专门生活在那里，而是因为这是其他花栗鼠物种无法生存的唯一栖息地
live out,[lɪv aʊt],住在外面；实践；实现,They live out on the open grassy plains,他们生活在开阔的草原上
live up to,[lɪv əp tɪ],达到；符合；不辜负（他人的期望）,He's very conscious of the particular rules of social behavior he has to live up to somehow,他非常清楚自己必须以某种方式遵守特定的社会行为规则
load up,[loʊd əp],（向车辆或容器里）大量装入,,
loads of,[loʊdz əv],大量；许多,They are found wherever fast rivers carrying loads of coarse sediment once flowed,凡是曾经流经携带粗沉积物的湍急河流，都能发现它们的踪迹
long after,[lɔŋ ˈæftər],很久以后,"The part of the brain responsible for fine control and movement is located in the left cerebral hemisphere, and the findings above suggest that the human brain was already asymmetrical in its structure and function not long after 2 million years ago",大脑中负责精细控制和运动的部分位于左大脑半球，上述发现表明，人类大脑在距今不久的200万年前，其结构和功能就已经是不对称的。
long ago,[lɔŋ əˈgoʊ], 很久以前,"Not long ago, the Sahara had a different climate",不久前，撒哈拉沙漠气候不一样
long before,[lɔŋ ˌbiˈfɔr],很早以前；早在......之前,"[D] Discoveries made by Galileo provided support for a model of the solar system that had been developed long before by Kan Te, an ancient Chinese astronomer",[D] 伽利略的发现为中国古代天文学家阚特很久以前建立的太阳系模型提供了支持
long for,[lɔŋ fər], 渴望,Why did it take so long for multicellular organisms to develop?,为什么多细胞生物需要这么长时间才发育出来？
look after,[lʊk ˈæftər],照顾；照管,"Uh, uh, all the eggs hatched at once, so she has about forty newborns to look after",呃呃，所有的蛋都同时孵化了，所以她有大约四十个新生儿需要照顾
look around,[lʊk əraʊnd],到处察看；环顾四周,Man So this would give students time to look around on their own,伙计，这样可以让学生有时间自己环顾四周
look back on,[lʊk bæk ɔn],回顾,,
look down on,[lʊk daʊn ɔn],看不起；轻视,,
look for,[lʊk fər],寻找,"What is important to understand from the lecture is that the professor disagrees with the advantages of buying franchises presented in the reading, namely that a franchise owner does not have to look for suppliers; that a franchise owner gets the benefit of advertising done by the parent company; and that franchises provide more security than other types of business",从讲座中需要了解的重要一点是，教授不同意阅读中提出的购买特许经营权的优点，即特许经营权所有者不必寻找供应商；特许经营权所有者从母公司所做的广告中获益；特许经营比其他类型的业务提供更多的安全性
look forward to,[lʊk ˈfɔrwərd tɪ],盼望；期待,"Uh, I guess that'll be something to look forward to then",呃，我想这将是值得期待的事情
look into,[lʊk ˈɪntu],观察；调查,I guess I should look into the food-prep job,我想我应该研究一下准备食物的工作
look out for,[lʊk aʊt fər],留神；注意；提防；警惕,,
look through,[lʊk θru],浏览；温习；看穿；识破,"Professor: Actually after your first observation, you'll go back and look through your textbook or go to a library and find a few sources concerning the stage of development this particular child is in",教授：实际上，在你第一次观察之后，你会回去看看你的教科书，或者去图书馆，找到一些关于这个特定孩子所处的发展阶段的资料。
look to,[lʊk tɪ], 指望；展望；注意,,
look up from,[lʊk əp frəm],（在低头看某物时）抬头往上看,,
look up to,[lʊk əp tɪ],尊敬；敬仰；仰望,,
lose interest in,[luz ˈɪntəˌrɛst ɪn],对......失去兴趣,,
lose one's way,[luz wənz weɪ],迷路,"How could a bird navigate by the Sun when some of us lose our way with road maps? Obviously, more testing was in order",当我们中的一些人因路线图而迷失方向时，鸟儿怎么能靠太阳导航呢？显然，需要进行更多测试
