on account of,[ɔn əˈkaʊnt əv],由于；因为；为了......的缘故,
on and off,[ɔn ənd ɔf],断断续续；不时地,
on any account,[ɔn ˈɛni əˈkaʊnt],无论如何,
on average,[ɔn ˈævərɪʤ],平均,"And we know, because of what we know about similar ancient desert lakes, we know that the lakes didn't last very long, from a few months to a few years on average"
on balance,[ɔn ˈbæləns],总而言之,
on behalf of,[ɔn bɪˈhæf əv],代表；为了......的利益,
on campus,[ɔn ˈkæmpəs],在校内,To indicate that she has known some people on campus for a long time
on condition that,[ɔn kənˈdɪʃən ðət],在......条件下,
on diet,[ɔn daɪət],节食；减肥,
on duty,[ɔn ˈduti],值班；上班,
on hand,[ɔn hænd], 在手边；在场；即将发生,"Youknow, common sense things like always having a sample of your work on hand to give to people"
on land,[ɔn lænd],在陆地上,"More than one-quarter of the world's oil and almost one-fifth of the world's natural gas come from offshore, even though offshore drilling is six to seven times more expensive than drilling on land"
on occasion,[ɔn əˈkeɪʒən], 有时；偶尔,"I was talking to this guy the other day, and he said the library sold books on occasion"
on one hand,[ɔn wən hænd],一方面,
on purpose,[ɔn ˈpərpəs],故意地,But there are times when people will violate these maxims on purpose
on sale,[ɔn seɪl],销售,
on shore,[ɔn ʃɔr], 在岸上,"No dead sea otters have been found washed up on shore; this weakens the pollution theory but supports the predator theory, since the predators would eat the otters as they caught them, leaving no remains"
on the basis of,[ɔn ðə ˈbeɪsɪs əv],根据；基于,Your response will be judged on the basis of the quality of your writing and on how well your response presents the points in the lecture and their relationship to the reading passage
on the contrary,[ɔn ðə ˈkɑntrɛri],反之；正相反,
on the edge of,[ɔn ðə ɛʤ əv],几乎；濒于,"Although volcanic activity is concentrated on the edge of tectonic plates, such activity can occur in the interiors of plates as well"
on the ground of,[ɔn ðə graʊnd əv],根据；以......为理由,
on the horizon,[ɔn ðə hərˈaɪzən],即将发生；临近,
on the other hand,[ɔn ðə ˈəðər hænd],另一方面,"The potato plant, on the other hand uses a chemical defense"
on the rise,[ɔn ðə raɪz],区在增加；在上涨,"Now, beaver populations are on the rise again, but there is something to think about"
on the sides of,[ɔn ðə saɪdz əv],在......两侧,"Southwest, living patterns changed in the thirteenth century, with large numbers of people moving into large communal dwellings called pueblos, often constructed at the edges of canyons, especially on the sides of cliffs"
on the spot,[ɔn ðə spɑt],立刻；当场,
on the threshold of,[ɔn ðə θˈrɛˌʃoʊld əv],即将开始；即将经历,
on the verge of,[ɔn ðə vərʤ əv], 接近于；濒于,
on the way,[ɔn ðə weɪ],在......途中；即将到来,I'll have to change buses a couple of times on the way
on the whole,[ɔn ðə hoʊl], 基本上；大体上；总体而言,"But it turns out that what would later have a notable influence on European music on the whole, was the way Bartók used elements he heard in folk songs in his own compositions"
on top of,[ɔn tɔp əv],在......之上,Deposits of sediments on top of organic matter increase the temperature of and pressure on the matter
once and for all,[wəns ənd fər ɔl],最终地；彻底地,"So mushrooms, at least what we see above ground, we can potentially harvest them and then once and for all safely dispose the pollutants contained within them"
once in a while,[wəns ɪn ə waɪl],有时；偶尔,once in a while
only if,[ˈoʊnli ɪf],只有......,"But running is efficient only if an animal's legs are positioned underneath its body, not at the body's side, as they are for crocodiles and many lizards"
open up,[ˈoʊpən əp], 打开；提供（机会）；（机会、可能性）出现,Let's say I want to open up a pizza restaurant
or so,[ər soʊ],大约；左右,"Scientists have known for some time that certain plants, called hyperaccum ulators, can  concentrate minerals at levels a hundredfold or greater than normal"
or something,[ər ˈsəmθɪŋ],诸如此类,"In 1831 when Smith was finally recognized by the Geological Society of London as the ""father  of English geology,"" it was not only for his maps but also for something even more important"
originate from,[ərˈɪʤəˌneɪt frəm],来自,"Petroleum, consisting of crude oil and natural gas, seems to originate from organic matter in marine sediment"
other than,[ˈəðər ðən],不同于；除了,To explain that some animals display displacement activities other than groo ming
ought to,[ɔt tɪ],应该,Another explanation for the focus on animals might be that these people sought to improve their luck at hunting
out of breath,[aʊt əv brɛθ],喘不过气；上气不接下气,
out of control,[aʊt əv kənˈtroʊl], 失去控制,"Now, there are some cells that just seem to keep on dividing regardless, which may not always be a good thing if it gets out of control"
out of curiosity,[aʊt əv ˌkjʊriˈɑsəti],出于好奇,"It is possible they have the ability to emit sound, and perhaps they approached the submarines out of curiosity"
out of order,[aʊt əv ˈɔrdər],发生故障；失调,
out of sight,[aʊt əv saɪt],看不见的,"The word "" out of sight "" in the passage is closest in meaning to"
out of temper,[aʊt əv ˈtɛmpər],发脾气；生气,
out of the blue,[aʊt əv ðə blu],突然地；出乎意料,
out of time,[aʊt əv taɪm], 不合时宜；不合拍,"The speaker does a fairly good job of explaining substitute goods and their effect on demand, but she runs out of time before she can finish talking about complement goods"
out of touch,[aʊt əv təʧ], 失去联系,"and one of the most frequent problems they come across is well becoming out of touch with what their customers really want and need, you know, surveys and market research stuff like that, they can only tell you so much about what the customers actually want in their day-to-day lives"
out of work,[aʊt əv wərk],失业,"I could tell that his hair was colored gray and he was pretending, you know, to be older, so he walked more slowly; the way an older person would, but at first I only saw him as my roommate dressed up to look like an older man, but then as the play went on I began to think of him less as the guy I lived with and more as this older man who was a father; one who had worked very hard for his family, the family in the play and in the play the father gets sick and so, is out of work, which you know, caused me to become a little sad and because of the father's long illness, the family was worried that they wouldn't have enough money to pay the bills and this made me feel worried too"
over a period of,[ˈoʊvər ə ˈpɪriəd əv],在......时期内,It was used by a group of teachers over a period of years
over the course of,[ˈoʊvər ðə kɔrs əv],在...过程中,But this would mean that it had lost mass over the course of four billion years
owe...to,[owe...to*],把......归功于；把......归因于,"Consistent with this idea, according to the investigators, is the fact that the art of the cultural period that followed the Upper Paleolithic also seems to reflect how people got their food"
pack away,[pæk əˈweɪ],收藏；收拾,
paint with,[peɪnt wɪθ],用......涂,
pair with,[pɛr wɪθ],与......成对；与......配对,
pairs of,[pɛrz əv],几对；几双,"46 of them are in the human cells, that's 23 pairs of these Chromosomes of various lengths and sizes"
participate in,[pɑrˈtɪsəˌpeɪt ɪn],参加；分享,"The paintings were located where many people could easily see them, allowing groups of people to participate in the magical-religious activities"
pass across,[pæs əˈkrɔs],穿过,"They revealed output powers ranging from about 1 horsepower to perhaps 60 for the largest wheels and confirmed that for maximum efficiency, the water should pass across the blades as smoothly as possible and fall away with minimum speed, having given up almost all of its kinetic energy"
pass away,[pæs əˈweɪ],去世；逝世,
pass by,[pæs baɪ],经过；走过；逝去,"Stu: Well, I know when I pass by a healthy club and I see all those people working out, they're exercising, I just as soon walk on by"
